id,text,airline,topic,gamma
2767,- terrible experience on UA on th. st exit row in economy has zero legroom. Have same row booked for return buan'hange.,United,2,0.17963383190791402
2768,. hours Late Flightr I've been in transit for a total of twelve hours...please jushange the plane on flight this is ridiculous SFO,United,3,0.3906907791299247
2770,this delay of flight UA has been painful. I sure hope it doesn'ause me or my luggage) to miss my UA flight to New Delhi!,United,6,0.3029446159616431
2771,Yes but unbelievable. Should have a free fare lock,United,1,0.3095241731234935
2773,worst AIRLINE BEWARE THEY DO NOT MAINTAIN THERE PLAIN BEEN ON THE RUNWAY THE PAST HOURS!!!/,United,3,0.3185501601063348
2774,"it should be free like other airlines! Again, it’s not anymore.",United,1,0.19513853726558525
2775,Existing reservation is fine. I was talking about no longer having an CMH-ORD option. gets me in too Late Flight.,United,3,0.35275757896209453
2778,"I know. I’m sure you hear it all the time — don’t like the new seats. I’m a small guy, ’ ” and I feel the new planes are tight",United,3,0.2630717940512854
2779,how about after . hrs at ORD another . on the tarmac + refuse to move me to an earlier flight you make it up to me? #iflyalot #bs,United,6,0.3687278070818953
2782,also doesn't help me. I'm a very frequent flier and united premiere gold. Apparently that means nothing.,United,3,0.23003626919741474
2785,Can't beat the storm out of town if you wait to issue the policy until too Late Flight. NWS issued storm warning already...,United,3,0.2175893442357191
2786,do it again! I will now miss one or probably both our Aspen events. #Fail,United,6,0.25605397419067544
2787,"don't need your apologies, need my bag. Took minutes from landing to get it. Unacceptable.",United,3,0.28250152739418655
2788,"add wifi, entertainment and the old seats and i’ll come back.",United,3,0.36920813697903804
2789,so we fly into SFO and Honululu gets pushed back . hours and now it looks like more delays. I beg of you plz sort this out soon!,United,3,0.23529497983530032
2791,super lame that you charge $ for tv on an international flight to the US. It isn’t !,United,3,0.24392112902863486
2792,"as for volunteers to give up seats, people did! Now we sit for minutes on plane waiting them to add more people! #letsgo",United,3,0.3413847666028161
2793,. You going to transfer my car to me too? Because it's at the airport you couldn't get me too...,United,6,0.2148988378745719
2794,"next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",United,6,0.5246056590116687
2795,"I'm sorry it's cold in chicago, but I don't see why that means it takes minutes for my priority bag to show up on the carousel.",United,6,0.3956699927032399
2797,you are making me miss big snow in Montana. Nol.,United,6,0.24870995214188815
2798,you might be the only airline not offering waivers...keep up the good fight,United,4,0.21085857342215558
2802,I know where to check. My complaint is my ket said dinner when I booked now it's changed to refreshments. Where's my refund?,United,3,0.2746102214175978
2803,Bag MIA since Wednesday. Still no word where it is or if we'll ever see it again. #lostluggage #frustrated,United,6,0.2814860508266904
2806,we can't all be american airlines I suppose...,United,6,0.2529928576131772
2807,Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks,United,3,0.18641627438678707
2810,you need to get it together of flights Cancelled Flightled stranded with no car and my baggage is lost! You NEVER get it right.,United,5,0.41952136066544327
2815,"I'm fully aware, it's just that your rules are harsh toward the client. Especially since you're going to resell my seat for more $.",United,3,0.33082996808201326
2816,why I won'heck my carry on. Watched a handler throw this bag -- miss the conveyer belt -- sat there min,United,6,0.5059216172956805
2817,why? So I can waste more of time on this airline to get an automated message? Disappointing as always.,United,3,0.29178722274110186
2818,this means within one week i will have filed compensation complaints to your website,United,7,0.3734755803293922
2819,"not % sure, however my ket included one checked bag, therefore this charge was extra and completely unanipated.",United,6,0.2502999381834798
2821,Terribly disappointed. Confirmed reservation delayed and your cust. service staff was not helpful in finding an alternate solution.,United,4,0.2567897493898733
2825,this is besides the fact that one week ago you delayed me by hours. i am not impressed at all.,United,7,0.25809906414944306
2826,"its my one and only checked bag, which is checked to edinburgh, however i am being charged randomly from dc to newark",United,6,0.44232726372907294
2827,with the purchase of my ket i am entitled to check in bag however i am being charged an extra dollars for domes transport,United,6,0.2396003286591126
2828,"Thank U for the hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn'leaned properly.",United,5,0.24242862694501827
2829,I have never been so grossed out in my life. What a disappointment-yet again-flying with you.,United,1,0.21641181199608883
2831,"thanks for delaying my flight for an hour, and then boarding us onto a flight that REEKS of vomit because it wasn'leaned properly",United,3,0.2410550575081903
2832,just landed. Might want to check flight plane from Houston. That sound was during takeoff ; landing,United,6,0.4859174999226103
2833,I can't even look at you right now. I'll call you when I'm not so mad.,United,3,0.3285105199499356
2835,"I requested an online refund option they denied saying the ket was used, hope they understand the problem from your approach",United,3,0.25200476978631153
2836,"Nope, still sitting at the gate!",United,6,0.25475435064999663
2839,the passengers waited inside the flight on the runway and returned back in o gate that should nount as a valid journey,United,6,0.344805426322982
2840,"yes it is partly used, the del-ewr is used, the return flight was Cancelled Flightled due to hnical glitch in operations",United,5,0.2513917669012347
2843,. I appreciate you looking. Can you compensate me on anything for my troubles? Still haven't taken off for a : am flight,United,7,0.1880367807253364
2846,Another terrible experience with United. Discrimination. Delays. And no help from customer service #united #notimpressed,United,8,0.3484486711635397
2848,"If a business decision is made that inconveniences and possibly causes losustomers, is it a good business decision? #Cranky",United,1,0.286230354607153
2850,please provide update on UA . This flight has been stranded by united with no information from the crew on the plane.,United,2,0.17272410411453856
2851,thanks for reminding me how much easier it is to fly Southwest! Get more agents at sfo !,United,4,0.17808007897258446
2853,"That's still one day over my visa expiring on June , which is why I booked my flight on that day.",United,4,0.265933258916677
2855,MIA-EWR # 😄😄😄 excellenrew. EWR-IAD # 😡😡😡 No crew to load bags - waiting w/ door open freezing. mins past departure.,United,6,0.3359683728818616
2856,your customer service is crap.,United,8,0.3341487279046637
2857,thanks for having ground crews that are surprised when flights arrive. #beingsuckontarmacsucks!,United,6,0.3926129511111788
2859,UA sitting on Tarmac at ORD when there are visibly gates open. Reassign our gate.,United,6,0.4957872835513578
2861,Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,United,2,0.32515991344596057
2862,"No. SATO rebooked me. Just upset that my travel office had to fix this, and you couldn't.",United,4,0.336777969673468
2863,kind of unnerving to watch the guy deicing your plane text on his phone the whole time,United,3,0.2817756059315523
2864,refreshes my browser right before checkout.error load message. Ticket price increased $ in a matter of sec. DoUNotWantMyBusiness?,United,6,0.19207716661446742
2865,Why is United voted every year as one of the worst airlines? Do enjoy that title? You should give Jedediah free passes,United,1,0.147196063484391
2866,I think you should board from the back of the plane #whatstheholdup #CHItoCLE,United,1,0.19989163645912586
2868,Thanks...seat made for a year old and a broken TV. flights/year...my last on your airline.,United,6,0.32569392260721713
2871,"fair enough United. everybody is doing the best they can. Although that ""slight delay"" is turning into a Cancelled Flightlation.",United,5,0.4056193441939431
2872,Still waiting on our bag! Never got delivered yesterday. Can't reach a real person for help. Sending DM with ref number.,United,7,0.21803575777463965
